VGS,VBS,ID1(170802???),ID2(170802 ???)
-3.61,0.5,-0.000062677,-0.00006271
-3.6,0.5,-0.0000625,-0.00006254
-3.59,0.5,-0.000062308,-0.00006238
-3.58,0.5,-0.000062161,-0.000062239
-3.57,0.5,-0.000061948,-0.000062006
-3.56,0.5,-0.000061843,-0.000061841
-3.55,0.5,-0.000061623,-0.000061694
-3.54,0.5,-0.000061452,-0.000061494
-3.53,0.5,-0.000061257,-0.000061314
-3.52,0.5,-0.000061087,-0.000061153
-3.51,0.5,-0.000060958,-0.000060991
-3.5,0.5,-0.000060714,-0.000060781
-3.49,0.5,-0.000060587,-0.000060628
-3.48,0.5,-0.000060406,-0.00006044
-3.47,0.5,-0.000060216,-0.000060246
-3.46,0.5,-0.000060027,-0.000060055
-3.45,0.5,-0.000059813,-0.000059872
-3.44,0.5,-0.00005969,-0.000059722
-3.43,0.5,-0.000059468,-0.000059529
-3.42,0.5,-0.000059339,-0.00005937
-3.41,0.5,-0.000059126,-0.000059197
-3.4,0.5,-0.000058945,-0.000058992
-3.39,0.5,-0.000058759,-0.0000588
-3.38,0.5,-0.000058578,-0.000058628
-3.37,0.5,-0.000058422,-0.00005845
-3.36,0.5,-0.000058212,-0.000058261
-3.35,0.5,-0.000058035,-0.000058078
-3.34,0.5,-0.000057827,-0.000057899
-3.33,0.5,-0.000057651,-0.00005772
-3.32,0.5,-0.000057465,-0.000057517
-3.31,0.5,-0.000057279,-0.000057344
-3.3,0.5,-0.000057115,-0.00005716
-3.29,0.5,-0.0000569,-0.000056941
-3.28,0.5,-0.000056731,-0.000056766
-3.27,0.5,-0.000056551,-0.000056594
-3.26,0.5,-0.000056349,-0.000056393
-3.25,0.5,-0.000056149,-0.000056184
-3.24,0.5,-0.000055969,-0.000056008
-3.23,0.5,-0.000055784,-0.000055856
-3.22,0.5,-0.000055574,-0.000055636
-3.21,0.5,-0.00005541,-0.000055439
-3.2,0.5,-0.000055211,-0.000055237
-3.19,0.5,-0.000055014,-0.000055061
-3.18,0.5,-0.000054806,-0.000054862
-3.17,0.5,-0.000054664,-0.000054711
-3.16,0.5,-0.000054451,-0.000054509
-3.15,0.5,-0.000054239,-0.0000543
-3.14,0.5,-0.000054021,-0.000054053
-3.13,0.5,-0.000053828,-0.000053888
-3.12,0.5,-0.000053647,-0.000053693
-3.11,0.5,-0.000053441,-0.000053481
-3.1,0.5,-0.000053272,-0.000053319
-3.09,0.5,-0.000053048,-0.000053109
-3.08,0.5,-0.00005285,-0.0000529
-3.07,0.5,-0.000052664,-0.000052703
-3.06,0.5,-0.000052473,-0.000052509
-3.05,0.5,-0.00005229,-0.000052323
-3.04,0.5,-0.000052027,-0.00005206
-3.03,0.5,-0.000051847,-0.000051893
-3.02,0.5,-0.000051657,-0.000051718
-3.01,0.5,-0.000051446,-0.000051501
-3,0.5,-0.000051225,-0.000051301
-2.99,0.5,-0.000051031,-0.000051078
-2.98,0.5,-0.000050857,-0.000050887
-2.97,0.5,-0.000050631,-0.000050651
-2.96,0.5,-0.000050439,-0.000050464
-2.95,0.5,-0.000050235,-0.000050269
-2.94,0.5,-0.000050011,-0.000050057
-2.93,0.5,-0.000049791,-0.000049823
-2.92,0.5,-0.000049625,-0.000049644
-2.91,0.5,-0.000049399,-0.000049442
-2.9,0.5,-0.000049196,-0.000049214
-2.89,0.5,-0.000048947,-0.000048995
-2.88,0.5,-0.000048759,-0.000048791
-2.87,0.5,-0.000048565,-0.0000486
-2.86,0.5,-0.000048321,-0.000048364
-2.85,0.5,-0.000048136,-0.000048182
-2.84,0.5,-0.0000479,-0.000047959
-2.83,0.5,-0.000047683,-0.000047727
-2.82,0.5,-0.000047458,-0.000047522
-2.81,0.5,-0.000047252,-0.000047304
-2.8,0.5,-0.000047057,-0.000047117
-2.79,0.5,-0.000046799,-0.000046853
-2.78,0.5,-0.00004662,-0.000046661
-2.77,0.5,-0.000046397,-0.000046431
-2.76,0.5,-0.000046173,-0.000046225
-2.75,0.5,-0.000045937,-0.000046002
-2.74,0.5,-0.000045723,-0.000045755
-2.73,0.5,-0.000045512,-0.000045556
-2.72,0.5,-0.000045282,-0.000045308
-2.71,0.5,-0.000045069,-0.000045106
-2.7,0.5,-0.000044848,-0.000044887
-2.69,0.5,-0.000044627,-0.000044656
-2.68,0.5,-0.000044384,-0.000044424
-2.67,0.5,-0.000044163,-0.000044208
-2.66,0.5,-0.000043971,-0.000044009
-2.65,0.5,-0.000043711,-0.000043757
-2.64,0.5,-0.000043497,-0.000043546
-2.63,0.5,-0.000043267,-0.000043296
-2.62,0.5,-0.000043057,-0.000043073
-2.61,0.5,-0.00004279,-0.000042839
-2.6,0.5,-0.000042595,-0.000042617
-2.59,0.5,-0.000042371,-0.000042413
-2.58,0.5,-0.000042094,-0.000042134
-2.57,0.5,-0.000041863,-0.000041926
-2.56,0.5,-0.000041636,-0.00004168
-2.55,0.5,-0.000041428,-0.000041447
-2.54,0.5,-0.000041175,-0.000041198
-2.53,0.5,-0.000040943,-0.000040977
-2.52,0.5,-0.000040718,-0.000040754
-2.51,0.5,-0.000040474,-0.000040498
-2.5,0.5,-0.000040218,-0.000040265
-2.49,0.5,-0.000040007,-0.000040031
-2.48,0.5,-0.000039762,-0.00003979
-2.47,0.5,-0.000039484,-0.000039523
-2.46,0.5,-0.000039288,-0.000039307
-2.45,0.5,-0.000039035,-0.000039069
-2.44,0.5,-0.000038795,-0.000038824
-2.43,0.5,-0.000038513,-0.000038558
-2.42,0.5,-0.000038278,-0.000038325
-2.41,0.5,-0.000038062,-0.000038096
-2.4,0.5,-0.000037719,-0.000037823
-2.39,0.5,-0.000037566,-0.000037598
-2.38,0.5,-0.000037298,-0.000037345
-2.37,0.5,-0.000037043,-0.000037087
-2.36,0.5,-0.000036777,-0.000036824
-2.35,0.5,-0.000036555,-0.000036586
-2.34,0.5,-0.000036324,-0.000036354
-2.33,0.5,-0.000036025,-0.000036057
-2.32,0.5,-0.000035775,-0.000035831
-2.31,0.5,-0.000035544,-0.000035588
-2.3,0.5,-0.000035296,-0.000035316
-2.29,0.5,-0.000035035,-0.000035045
-2.28,0.5,-0.000034768,-0.000034801
-2.27,0.5,-0.00003451,-0.000034547
-2.26,0.5,-0.000034217,-0.000034272
-2.25,0.5,-0.000033978,-0.000034023
-2.24,0.5,-0.000033732,-0.000033772
-2.23,0.5,-0.000033457,-0.000033493
-2.22,0.5,-0.000033193,-0.000033194
-2.21,0.5,-0.000032956,-0.000032972
-2.2,0.5,-0.00003269,-0.000032707
-2.19,0.5,-0.000032408,-0.000032438
-2.18,0.5,-0.000032114,-0.000032149
-2.17,0.5,-0.000031859,-0.000031891
-2.16,0.5,-0.00003161,-0.000031635
-2.15,0.5,-0.000031314,-0.000031346
-2.14,0.5,-0.000031074,-0.000031105
-2.13,0.5,-0.000030808,-0.000030843
-2.12,0.5,-0.000030505,-0.000030534
-2.11,0.5,-0.000030233,-0.000030252
-2.1,0.5,-0.000029957,-0.000029985
-2.09,0.5,-0.000029697,-0.000029728
-2.08,0.5,-0.000029397,-0.000029424
-2.07,0.5,-0.000029127,-0.000029161
-2.06,0.5,-0.000028413,-0.000028882
-2.05,0.5,-0.000028568,-0.000028591
-2.04,0.5,-0.000028276,-0.000028307
-2.03,0.5,-0.000028012,-0.000028047
-2.02,0.5,-0.000027725,-0.000027753
-2.01,0.5,-0.000027425,-0.000027439
-2,0.5,-0.000027148,-0.000027181
-1.99,0.5,-0.000026875,-0.000026908
-1.98,0.5,-0.000026595,-0.000026605
-1.97,0.5,-0.000026261,-0.000026292
-1.96,0.5,-0.000025995,-0.000026016
-1.95,0.5,-0.000025722,-0.00002574
-1.94,0.5,-0.000025394,-0.000025413
-1.93,0.5,-0.000025116,-0.000025144
-1.92,0.5,-0.000024676,-0.000024841
-1.91,0.5,-0.000024527,-0.000024545
-1.9,0.5,-0.0000242,-0.000024239
-1.89,0.5,-0.000023936,-0.000023957
-1.88,0.5,-0.000023646,-0.000023661
-1.87,0.5,-0.0000233,-0.000023328
-1.86,0.5,-0.000023019,-0.000023042
-1.85,0.5,-0.000022724,-0.00002275
-1.84,0.5,-0.000022437,-0.000022447
-1.83,0.5,-0.000022112,-0.000022129
-1.82,0.5,-0.000021804,-0.000021826
-1.81,0.5,-0.000021521,-0.000021528
-1.8,0.5,-0.000021193,-0.000021204
-1.79,0.5,-0.000020867,-0.000020904
-1.78,0.5,-0.00002059,-0.000020608
-1.77,0.5,-0.000020261,-0.000020274
-1.76,0.5,-0.000019933,-0.000019951
-1.75,0.5,-0.000019466,-0.000019657
-1.74,0.5,-0.000019336,-0.000019354
-1.73,0.5,-0.000019003,-0.000019012
-1.72,0.5,-0.000018658,-0.000018688
-1.71,0.5,-0.000018359,-0.000018386
-1.7,0.5,-0.000018061,-0.000018075
-1.69,0.5,-0.000017719,-0.000017736
-1.68,0.5,-0.000017409,-0.000017435
-1.67,0.5,-0.000017085,-0.000017102
-1.66,0.5,-0.000016469,-0.000016771
-1.65,0.5,-0.000016419,-0.00001644
-1.64,0.5,-0.000016115,-0.000016135
-1.63,0.5,-0.00001581,-0.000015821
-1.62,0.5,-0.000015465,-0.000015481
-1.61,0.5,-0.000015074,-0.000015146
-1.6,0.5,-0.000014814,-0.000014839
-1.59,0.5,-0.000014487,-0.000014492
-1.58,0.5,-0.000014139,-0.000014158
-1.57,0.5,-0.000013794,-0.000013851
-1.56,0.5,-0.000013503,-0.000013509
-1.55,0.5,-0.000013153,-0.000013157
-1.54,0.5,-0.000012826,-0.000012844
-1.53,0.5,-0.000012513,-0.000012532
-1.52,0.5,-0.000012193,-0.00001219
-1.51,0.5,-0.00001114,-0.000011827
-1.5,0.5,-0.000011504,-0.000011516
-1.49,0.5,-0.000011194,-0.0000112
-1.48,0.5,-0.000010845,-0.000010849
-1.47,0.5,-0.000010517,-0.000010528
-1.46,0.5,-0.000010182,-0.000010201
-1.45,0.5,-0.0000098396,-0.0000098525
-1.44,0.5,-0.0000095352,-0.0000095447
-1.43,0.5,-0.0000092142,-0.000009218
-1.42,0.5,-0.0000088697,-0.0000088786
-1.41,0.5,-0.0000085435,-0.000008552
-1.4,0.5,-0.000008234,-0.0000082329
-1.39,0.5,-0.0000078874,-0.0000078905
-1.38,0.5,-0.00000759,-0.0000075976
-1.37,0.5,-0.0000072893,-0.0000072939
-1.36,0.5,-0.0000069283,-0.0000069284
-1.35,0.5,-0.0000066266,-0.0000067369
-1.34,0.5,-0.0000063409,-0.0000063521
-1.33,0.5,-0.0000060221,-0.0000060175
-1.32,0.5,-0.0000057184,-0.0000057274
-1.31,0.5,-0.0000054208,-0.0000054297
-1.3,0.5,-0.0000051249,-0.000005113
-1.29,0.5,-0.0000048175,-0.0000048288
-1.28,0.5,-0.000004522,-0.0000045678
-1.27,0.5,-0.0000042835,-0.0000042778
-1.26,0.5,-0.0000039731,-0.000003981
-1.25,0.5,-0.0000037306,-0.0000037394
-1.24,0.5,-0.0000034816,-0.0000034863
-1.23,0.5,-0.0000032094,-0.000003212
-1.22,0.5,-0.0000029892,-0.0000029935
-1.21,0.5,-0.0000027491,-0.0000027459
-1.2,0.5,-0.0000024782,-0.0000025001
-1.19,0.5,-0.0000022987,-0.0000023057
-1.18,0.5,-0.0000021134,-0.0000021125
-1.17,0.5,-0.0000018942,-0.0000018924
-1.16,0.5,-0.0000017003,-0.0000017077
-1.15,0.5,-0.0000015548,-0.0000015516
-1.14,0.5,-0.0000013675,-0.0000013637
-1.13,0.5,-0.0000012121,-0.0000012174
-1.12,0.5,-0.0000011055,-0.000001098
-1.11,0.5,-0.00000095502,-0.00000096027
-1.1,0.5,-0.00000084068,-0.00000083371
-1.09,0.5,-0.00000070733,-0.00000070206
-1.08,0.5,-0.00000060966,-0.0000006155
-1.07,0.5,-0.00000054329,-0.00000054677
-1.06,0.5,-0.00000045965,-0.00000045079
-1.05,0.5,-0.00000036554,-0.00000036384
-1.04,0.5,-0.00000031627,-0.00000032284
-1.03,0.5,-0.00000028189,-0.00000027987
-1.02,0.5,-0.00000021406,-0.00000021078
-1.01,0.5,-0.00000016608,-0.00000017241
-1,0.5,-0.00000015184,-0.00000015829
-0.99,0.5,-0.00000012848,-0.00000012219
-0.98,0.5,-0.000000098417,-0.000000102815
-0.97,0.5,-0.000000088384,-0.000000088651
-0.96,0.5,-0.000000045727,-0.000000046509
-0.95,0.5,-0.000000044873,-0.00000004347
-0.94,0.5,-0.000000052808,-0.000000051761
-0.93,0.5,-0.000000017468,-0.000000018159
-0.92,0.5,-0.000000025098,-0.000000023917
-0.91,0.5,-0.000000030644,-0.000000030673
-0.9,0.5,-0.000000018938,-0.000000022361
-0.89,0.5,-0.000000018961,-0.000000014369
-0.88,0.5,-0.000000017765,-0.000000015468
-0.87,0.5,-0.000000010683,-0.00000001152
-0.86,0.5,0.000000012647,0.000000006921
-0.85,0.5,-0.000000015905,-0.000000018657
-0.84,0.5,-0.000000001984,0.000000014278
-0.83,0.5,0.00000001273,-0.000000015922
-0.82,0.5,-0.000000015966,0.000000014299
-0.81,0.5,0.000000014773,-0.000000016429
-0.8,0.5,-0.00000001678,0.000000015932
-0.79,0.5,0.000000016331,-0.000000016013
-0.78,0.5,-0.000000016794,0.000000014992
-0.77,0.5,0.000000015244,-0.000000015311
-0.76,0.5,-0.000000015688,0.00000001625
-0.75,0.5,0.000000016169,-0.00000001556
-0.74,0.5,-0.000000016524,0.000000015138
-0.73,0.5,0.000000014904,-0.000000014729
-0.72,0.5,-0.000000016497,0.000000016066
-0.71,0.5,0.000000015738,-0.000000015558
-0.7,0.5,-0.000000016056,0.000000014826
-0.690000000000001,0.5,0.000000016869,-0.000000015492
-0.68,0.5,-0.000000016358,0.00000001556
-0.67,0.5,0.000000015553,-0.0000000152
-0.66,0.5,-0.000000015476,0.000000016675
-0.65,0.5,0.000000016378,-0.000000015396
-0.64,0.5,-0.000000016409,0.000000015449
-0.63,0.5,0.000000014916,-0.000000014857
-0.62,0.5,-0.000000016403,0.000000016329
-0.61,0.5,0.000000015733,-0.000000015425
-0.6,0.5,-0.00000001596,0.000000015091
-0.59,0.5,0.000000016851,-0.000000015503
-0.58,0.5,-0.000000016317,0.000000015722
-0.57,0.5,0.000000015461,-0.000000015361
-0.56,0.5,-0.000000015369,0.000000014084
-0.55,0.5,0.000000016356,-0.000000015356
-0.54,0.5,-0.000000016382,0.000000015356
-0.53,0.5,0.000000014838,-0.000000014749
-0.52,0.5,-0.000000016411,0.000000016167
-0.51,0.5,0.000000015763,-0.000000015436
-0.5,0.5,-0.000000015927,0.000000014978
-0.49,0.5,0.000000016803,-0.000000015447
-0.48,0.5,-0.000000016318,0.000000015622
-0.47,0.5,0.000000015447,-0.000000015338
-0.46,0.5,-0.000000015383,0.000000016708
-0.45,0.5,0.000000016314,-0.00000001538
-0.44,0.5,-0.00000001644,0.000000015425
-0.43,0.5,0.000000014804,-0.000000014991
-0.42,0.5,-0.000000016411,0.000000016441
-0.41,0.5,0.000000015766,-0.000000015387
-0.4,0.5,-0.000000015932,0.000000015197
-0.39,0.5,0.000000016826,-0.000000015433
-0.38,0.5,-0.00000001628,0.000000015725
-0.37,0.5,0.00000001544,-0.000000015447
-0.36,0.5,-0.000000015331,0.000000014206
-0.35,0.5,0.000000016302,-0.000000015371
-0.34,0.5,-0.000000016411,0.000000015423
-0.33,0.5,0.000000014735,-0.000000014857
-0.32,0.5,-0.00000001635,0.000000016283
-0.31,0.5,0.000000015726,-0.000000015432
-0.3,0.5,-0.000000015859,0.000000015096
-0.29,0.5,0.00000001679,-0.000000015479
-0.28,0.5,-0.000000016283,0.000000015654
-0.27,0.5,0.00000001541,-0.000000015439
-0.26,0.5,-0.000000016491,0.000000014085
-0.25,0.5,0.000000016065,-0.000000015384
-0.24,0.5,-0.000000016303,0.000000015347
-0.23,0.5,0.000000017148,-0.000000014733
-0.22,0.5,-0.000000016376,0.000000016185
-0.21,0.5,0.000000015748,-0.000000015484
-0.2,0.5,-0.000000015856,0.000000014964
-0.19,0.5,0.000000016768,-0.000000015502
-0.18,0.5,-0.000000016349,0.000000015635
-0.17,0.5,0.000000015383,-0.000000015353
-0.16,0.5,-0.000000015255,0.000000016689
-0.15,0.5,0.000000016229,-0.000000015393
-0.14,0.5,-0.000000016457,0.00000001541
-0.13,0.5,0.000000014633,-0.00000001495
-0.12,0.5,-0.000000016332,0.000000016399
-0.11,0.5,0.000000015685,-0.000000015393
-0.0999999999999996,0.5,-0.000000015803,0.000000015103
-0.0899999999999999,0.5,0.000000016717,-0.000000015477
-0.0800000000000001,0.5,-0.000000016357,0.000000015714
-0.0700000000000003,0.5,0.000000015338,-0.000000015478
-0.0599999999999996,0.5,-0.000000016494,0.000000014156
-0.0499999999999998,0.5,0.000000016064,-0.000000015378
-0.04,0.5,-0.000000016217,0.000000015347
-0.0300000000000002,0.5,0.000000017153,-0.000000014813
-0.0199999999999996,0.5,-0.00000001632,0.000000016239
-0.00999999999999979,0.5,0.000000015716,-0.000000015457
0,0.5,-0.000000015784,0.000000015039
-5,1,-0.00008054,-0.000080629
-4.99,1,-0.000080423,-0.000080516
-4.98,1,-0.000080305,-0.000080342
-4.97,1,-0.000080172,-0.000080248
-4.96,1,-0.000080073,-0.000080104
-4.95,1,-0.000079962,-0.000080009
-4.94,1,-0.000079815,-0.000079867
-4.93,1,-0.000079635,-0.000079754
-4.92,1,-0.000079542,-0.000079627
-4.91,1,-0.000079417,-0.000079485
-4.9,1,-0.000079284,-0.000079355
-4.89,1,-0.000079159,-0.000079207
-4.88,1,-0.000079046,-0.000079106
-4.87,1,-0.000078895,-0.00007896
-4.86,1,-0.000078763,-0.000078884
-4.85,1,-0.000078615,-0.000078715
-4.84,1,-0.000078503,-0.000078571
-4.83,1,-0.000078379,-0.000078423
-4.82,1,-0.000078238,-0.000078298
-4.81,1,-0.000078104,-0.000078218
-4.8,1,-0.000077962,-0.000078061
-4.79,1,-0.000077875,-0.000077933
-4.78,1,-0.000077693,-0.00007777
-4.77,1,-0.000077631,-0.000077706
-4.76,1,-0.000077464,-0.000077502
-4.75,1,-0.000077339,-0.000077463
-4.74,1,-0.000077181,-0.000077273
-4.73,1,-0.000077041,-0.000077116
-4.72,1,-0.000076941,-0.000077002
-4.71,1,-0.000076775,-0.00007686
-4.7,1,-0.000076674,-0.000076746
-4.69,1,-0.000076532,-0.000076588
-4.68,1,-0.000076398,-0.000076489
-4.67,1,-0.000076261,-0.000076341
-4.66,1,-0.000076149,-0.000076203
-4.65,1,-0.000076019,-0.000076052
-4.64,1,-0.000075828,-0.000075923
-4.63,1,-0.000075707,-0.000075815
-4.62,1,-0.000075546,-0.000075608
-4.61,1,-0.000075466,-0.000075483
-4.6,1,-0.000075281,-0.000075352
-4.59,1,-0.000075181,-0.000075272
-4.58,1,-0.000075055,-0.000075088
-4.57,1,-0.00007489,-0.000075004
-4.56,1,-0.000074719,-0.000074861
-4.55,1,-0.000074596,-0.000074675
-4.54,1,-0.000074479,-0.000074544
-4.53,1,-0.000074324,-0.000074404
-4.52,1,-0.00007419,-0.00007427
-4.51,1,-0.000074044,-0.000074127
-4.5,1,-0.00007393,-0.000074002
-4.49,1,-0.000073776,-0.000073814
-4.48,1,-0.000073699,-0.000073731
-4.47,1,-0.000073514,-0.000073571
-4.46,1,-0.000073335,-0.000073431
-4.45,1,-0.000073203,-0.000073298
-4.44,1,-0.000073056,-0.000073133
-4.43,1,-0.000072942,-0.000073001
-4.42,1,-0.000072758,-0.00007283
-4.41,1,-0.000072652,-0.000072736
-4.4,1,-0.000072514,-0.000072548
-4.39,1,-0.000072385,-0.000072461
-4.38,1,-0.000072198,-0.000072284
-4.37,1,-0.000072021,-0.000072115
-4.36,1,-0.000071933,-0.000071987
-4.35,1,-0.000071756,-0.000071799
-4.34,1,-0.000071623,-0.000071694
-4.33,1,-0.000071486,-0.000071536
-4.32,1,-0.000071338,-0.000071446
-4.31,1,-0.00007118,-0.00007125
-4.3,1,-0.000071004,-0.000071107
-4.29,1,-0.000070915,-0.000070948
-4.28,1,-0.000070731,-0.000070818
-4.27,1,-0.0000706,-0.000070666
-4.26,1,-0.000070451,-0.000070504
-4.25,1,-0.000070304,-0.000070382
-4.24,1,-0.00007014,-0.000070222
-4.23,1,-0.000070019,-0.000070063
-4.22,1,-0.000069867,-0.000069896
-4.21,1,-0.000069686,-0.000069749
-4.2,1,-0.000069547,-0.000069637
-4.19,1,-0.000069401,-0.000069432
-4.18,1,-0.000069255,-0.000069347
-4.17,1,-0.000069081,-0.000069172
-4.16,1,-0.000068967,-0.000069031
-4.15,1,-0.000068825,-0.000068853
-4.14,1,-0.000068682,-0.000068737
-4.13,1,-0.000068493,-0.000068592
-4.12,1,-0.000068334,-0.000068416
-4.11,1,-0.000068197,-0.00006826
-4.1,1,-0.000068025,-0.000068109
-4.09,1,-0.000067922,-0.000067975
-4.08,1,-0.000067743,-0.000067776
-4.07,1,-0.000067577,-0.00006767
-4.06,1,-0.000067414,-0.000067496
-4.05,1,-0.000067253,-0.000067319
-4.04,1,-0.000067117,-0.000067151
-4.03,1,-0.000066957,-0.00006699
-4.02,1,-0.000066807,-0.000066862
-4.01,1,-0.000066638,-0.000066678
-4,1,-0.000066488,-0.000066563
-3.99,1,-0.000066317,-0.000066386
-3.98,1,-0.000066184,-0.000066231
-3.97,1,-0.000066019,-0.000066063
-3.96,1,-0.000065818,-0.000065897
-3.95,1,-0.000065685,-0.000065725
-3.94,1,-0.000065551,-0.000065575
-3.93,1,-0.000065365,-0.000065429
-3.92,1,-0.000065183,-0.000065269
-3.91,1,-0.00006502,-0.000065051
-3.9,1,-0.000064889,-0.000064932
-3.89,1,-0.000064706,-0.000064776
-3.88,1,-0.000064543,-0.00006461
-3.87,1,-0.000064391,-0.000064447
-3.86,1,-0.000064229,-0.00006429
-3.85,1,-0.000064041,-0.000064125
-3.84,1,-0.00006389,-0.000063956
-3.83,1,-0.00006373,-0.000063784
-3.82,1,-0.000063551,-0.00006362
-3.81,1,-0.000063373,-0.000063485
-3.8,1,-0.000063236,-0.000063255
-3.79,1,-0.00006307,-0.00006313
-3.78,1,-0.00006288,-0.000062962
-3.77,1,-0.00006276,-0.000062783
-3.76,1,-0.000062557,-0.000062586
-3.75,1,-0.000062375,-0.000062456
-3.74,1,-0.000062228,-0.000062291
-3.73,1,-0.000062066,-0.000062109
-3.72,1,-0.000061904,-0.000061955
-3.71,1,-0.000061694,-0.000061772
-3.7,1,-0.000061604,-0.000061599
-3.69,1,-0.000061383,-0.000061412
-3.68,1,-0.00006123,-0.000061271
-3.67,1,-0.000061048,-0.000061105
-3.66,1,-0.000060856,-0.000060908
-3.65,1,-0.000060713,-0.000060742
-3.64,1,-0.000060508,-0.000060595
-3.63,1,-0.000060379,-0.000060421
-3.62,1,-0.000060198,-0.000060218
-3.61,1,-0.000060027,-0.000060094
-3.6,1,-0.000059796,-0.000059893
-3.59,1,-0.000059652,-0.00005969
-3.58,1,-0.000059501,-0.000059526
-3.57,1,-0.000059291,-0.000059356
-3.56,1,-0.000059135,-0.000059193
-3.55,1,-0.000058952,-0.000058984
-3.54,1,-0.000058782,-0.000058832
-3.53,1,-0.000058572,-0.000058656
-3.52,1,-0.000058413,-0.000058473
-3.51,1,-0.000058273,-0.000058292
-3.5,1,-0.000058046,-0.000058089
-3.49,1,-0.000057887,-0.000057951
-3.48,1,-0.000057691,-0.000057739
-3.47,1,-0.000057534,-0.000057605
-3.46,1,-0.000057336,-0.000057398
-3.45,1,-0.00005716,-0.000057211
-3.44,1,-0.000057002,-0.000057008
-3.43,1,-0.000056772,-0.000056824
-3.42,1,-0.00005661,-0.000056667
-3.41,1,-0.000056452,-0.000056475
-3.4,1,-0.000056266,-0.0000563
-3.39,1,-0.000056065,-0.000056108
-3.38,1,-0.000055899,-0.000055943
-3.37,1,-0.000055703,-0.000055735
-3.36,1,-0.000055518,-0.000055562
-3.35,1,-0.00005529,-0.000055366
-3.34,1,-0.000055111,-0.000055154
-3.33,1,-0.000054966,-0.000054984
-3.32,1,-0.000054729,-0.000054816
-3.31,1,-0.000054608,-0.000054619
-3.3,1,-0.000054408,-0.000054405
-3.29,1,-0.000054193,-0.000054255
-3.28,1,-0.000053977,-0.000054074
-3.27,1,-0.000053803,-0.000053825
-3.26,1,-0.000053635,-0.000053673
-3.25,1,-0.000053401,-0.000053471
-3.24,1,-0.000053248,-0.000053286
-3.23,1,-0.000053039,-0.000053074
-3.22,1,-0.000052846,-0.000052932
-3.21,1,-0.000052643,-0.000052702
-3.2,1,-0.000052448,-0.000052481
-3.19,1,-0.000052263,-0.000052308
-3.18,1,-0.000052059,-0.000052116
-3.17,1,-0.000051877,-0.00005194
-3.16,1,-0.00005168,-0.000051724
-3.15,1,-0.000051502,-0.00005156
-3.14,1,-0.000051272,-0.000051338
-3.13,1,-0.000051096,-0.000051121
-3.12,1,-0.000050917,-0.000050933
-3.11,1,-0.000050682,-0.000050721
-3.1,1,-0.000050485,-0.000050547
-3.09,1,-0.000050261,-0.000050312
-3.08,1,-0.000050098,-0.000050138
-3.07,1,-0.00004988,-0.000049915
-3.06,1,-0.000049701,-0.000049702
-3.05,1,-0.000049498,-0.000049494
-3.04,1,-0.000049272,-0.00004929
-3.03,1,-0.000049055,-0.000049108
-3.02,1,-0.000048846,-0.000048882
-3.01,1,-0.000048666,-0.000048693
-3,1,-0.000048426,-0.000048503
-2.99,1,-0.000048246,-0.000048284
-2.98,1,-0.000048039,-0.000048076
-2.97,1,-0.000047825,-0.000047863
-2.96,1,-0.000047616,-0.000047674
-2.95,1,-0.00004742,-0.000047428
-2.94,1,-0.000047214,-0.000047228
-2.93,1,-0.000046965,-0.000047011
-2.92,1,-0.000046766,-0.000046832
-2.91,1,-0.000046568,-0.000046586
-2.9,1,-0.00004638,-0.00004642
-2.89,1,-0.000046131,-0.000046169
-2.88,1,-0.000045937,-0.000045927
-2.87,1,-0.000045727,-0.00004574
-2.86,1,-0.000045488,-0.000045531
-2.85,1,-0.000045268,-0.000045318
-2.84,1,-0.000045054,-0.000045073
-2.83,1,-0.000044847,-0.000044896
-2.82,1,-0.000044611,-0.000044658
-2.81,1,-0.000044446,-0.000044445
-2.8,1,-0.000044219,-0.000044217
-2.79,1,-0.000043949,-0.000043987
-2.78,1,-0.000043749,-0.000043787
-2.77,1,-0.000043537,-0.000043568
-2.76,1,-0.000043316,-0.000043349
-2.75,1,-0.000043081,-0.000043127
-2.74,1,-0.000042872,-0.000042894
-2.73,1,-0.000042653,-0.000042658
-2.72,1,-0.000042417,-0.000042453
-2.71,1,-0.000042175,-0.00004222
-2.7,1,-0.000041954,-0.000041958
-2.69,1,-0.000041748,-0.000041767
-2.68,1,-0.000041495,-0.000041529
-2.67,1,-0.000041299,-0.000041303
-2.66,1,-0.000041066,-0.000041058
-2.65,1,-0.000040831,-0.000040858
-2.64,1,-0.000040586,-0.00004064
-2.63,1,-0.000040359,-0.000040355
-2.62,1,-0.000040149,-0.000040136
-2.61,1,-0.000039881,-0.000039922
-2.6,1,-0.000039667,-0.000039701
-2.59,1,-0.000039441,-0.000039449
-2.58,1,-0.000039189,-0.000039218
-2.57,1,-0.000038949,-0.000038993
-2.56,1,-0.000038719,-0.000038729
-2.55,1,-0.0000385,-0.000038502
-2.54,1,-0.000038238,-0.000038285
-2.53,1,-0.000037985,-0.000038023
-2.52,1,-0.000037765,-0.000037765
-2.51,1,-0.000037534,-0.00003756
-2.5,1,-0.000037261,-0.000037322
-2.49,1,-0.000037065,-0.000037053
-2.48,1,-0.000036799,-0.000036788
-2.47,1,-0.000036547,-0.000036558
-2.46,1,-0.000036292,-0.000036331
-2.45,1,-0.000036051,-0.000036065
-2.44,1,-0.00003583,-0.000035855
